occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_137:7c62423f8f9546c11673937b21e4d0e8c18d0a61,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_137:7c62423f8f9546c11673937b21e4d0e8c18d0a61,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_137:7c62423f8f9546c11673937b21e4d0e8c18d0a61,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_137:7c62423f8f9546c11673937b21e4d0e8c18d0a61,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_137:7c62423f8f9546c11673937b21e4d0e8c18d0a61,originalScientificName,,Acremonium fuci,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_137:7c62423f8f9546c11673937b21e4d0e8c18d0a61,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_137:7c62423f8f9546c11673937b21e4d0e8c18d0a61,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,originalScientificName,,Tubularia indivisa,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_27:7f4577737f5dd7d3b1b73e28bc1a1abfae1f6b53,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_27:7f4577737f5dd7d3b1b73e28bc1a1abfae1f6b53,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_27:7f4577737f5dd7d3b1b73e28bc1a1abfae1f6b53,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_27:7f4577737f5dd7d3b1b73e28bc1a1abfae1f6b53,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_27:7f4577737f5dd7d3b1b73e28bc1a1abfae1f6b53,originalScientificName,,Psamathe fusca,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_27:7f4577737f5dd7d3b1b73e28bc1a1abfae1f6b53,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_27:7f4577737f5dd7d3b1b73e28bc1a1abfae1f6b53,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_35:95ff239fd4266738308d90fe2091b1945f89179b,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_35:95ff239fd4266738308d90fe2091b1945f89179b,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_35:95ff239fd4266738308d90fe2091b1945f89179b,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_35:95ff239fd4266738308d90fe2091b1945f89179b,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_35:95ff239fd4266738308d90fe2091b1945f89179b,originalScientificName,,Jassa herdmani,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_35:95ff239fd4266738308d90fe2091b1945f89179b,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_35:95ff239fd4266738308d90fe2091b1945f89179b,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,originalScientificName,,Monocorophium acherusicum,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_87:4988eede48e8211cfe3a1b69abf792af40c24297,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,originalScientificName,,Dicentrarchus labrax,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,originalScientificName,,Bougainvillia muscus,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_181:355b61dfc5d5fe93a81304f53f1ecd8c527a58ca,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_181:355b61dfc5d5fe93a81304f53f1ecd8c527a58ca,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_181:355b61dfc5d5fe93a81304f53f1ecd8c527a58ca,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_181:355b61dfc5d5fe93a81304f53f1ecd8c527a58ca,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_181:355b61dfc5d5fe93a81304f53f1ecd8c527a58ca,originalScientificName,,Lanice conchilega,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_181:355b61dfc5d5fe93a81304f53f1ecd8c527a58ca,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_181:355b61dfc5d5fe93a81304f53f1ecd8c527a58ca,originalScientificNameConfidenceLevel,,0.19,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_199:e5d5bfb6702e3bcdf0d859e7701c5a83ab9e240d,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_199:e5d5bfb6702e3bcdf0d859e7701c5a83ab9e240d,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_199:e5d5bfb6702e3bcdf0d859e7701c5a83ab9e240d,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_199:e5d5bfb6702e3bcdf0d859e7701c5a83ab9e240d,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_199:e5d5bfb6702e3bcdf0d859e7701c5a83ab9e240d,originalScientificName,,Pisidia longicornis,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_199:e5d5bfb6702e3bcdf0d859e7701c5a83ab9e240d,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_199:e5d5bfb6702e3bcdf0d859e7701c5a83ab9e240d,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,originalScientificName,,Psammechinus miliaris,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,originalScientificName,,Phtisica marina,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,originalScientificName,,Pilumnus hirtellus,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,originalScientificName,,Simulium grossifilum,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,originalScientificNameConfidenceLevel,,0.02,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,originalScientificName,,Myrianida brachycephala,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,originalTaxonRank,,species,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_326:cd2b699513f155615e81f8618a2259d35d72c307,submergedTime,day,175,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_326:cd2b699513f155615e81f8618a2259d35d72c307,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
