occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1364,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Anthozoa,urn:lsid:marinespecies.org:taxname:1292,Anthozoa,Subphylum,Otu1364
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1363,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1363
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1362,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Rhabdocoela;Placorhynchus;Unknown Placorhynchus genus 2,urn:lsid:marinespecies.org:taxname:142360,Placorhynchus,Genus,Otu1362
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1361,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca,urn:lsid:marinespecies.org:taxname:1071,Malacostraca,Class,Otu1361
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1360,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1360
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1369,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Petricolaria;Petricolaria (genus);pholadiformis,urn:lsid:marinespecies.org:taxname:156960,Petricolaria,Genus,Otu1369
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1374,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage (family);X (Protaspa-lineage (family));Protaspa-lineage (X (Protaspa-lineage (family)));X (Protaspa-lineage (X (Protaspa-lineage (family))));sp. (X (Protaspa-lineage (X (Protaspa-lineage (family))))),urn:lsid:marinespecies.org:taxname:591251,Cryomonadida,Order,Otu1374
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1375,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Radial-centric-basal-Coscinodiscophyceae;Actinoptychus;Actinoptychus (species),urn:lsid:marinespecies.org:taxname:148947,Actinoptychus,Genus,Otu1375
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1377,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Sabatieria;Sabatieria (species);sp. (Sabatieria (species)),urn:lsid:marinespecies.org:taxname:2433,Sabatieria,Genus,Otu1377
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1370,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Anthozoa,urn:lsid:marinespecies.org:taxname:1292,Anthozoa,Subphylum,Otu1370
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1372,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),urn:lsid:marinespecies.org:taxname:562693,Lecudinidae,Family,Otu1372
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1373,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Petricolaria;Petricolaria (genus);pholadiformis,urn:lsid:marinespecies.org:taxname:156960,Petricolaria,Genus,Otu1373
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:Otu1379,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,2251,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125496,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Rhabdocoela;Proxenetes;Proxenetes (genus),urn:lsid:marinespecies.org:taxname:142441,Proxenetes,Genus,Otu1379
