occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu37,NCBIID,,5052,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu37,NCBIScientificName,,Aspergillus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu37,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu37,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu37,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,sampleAccessionNumber,,SAMEA6663718,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,NCBIID,,742845,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,NCBIScientificName,,Malasseziaceae,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,NCBITaxonRank,,family,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu66,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,sampleAccessionNumber,,SAMEA6663718,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,NCBIID,,37463,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,NCBIScientificName,,Phoma,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu512,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,NCBIID,,214992,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,NCBIScientificName,,Cryptococcus aureus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,NCBITaxonRank,,species,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu655,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,NCBIID,,4988,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,NCBIScientificName,,Bensingtonia,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu444,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,NCBIID,,887075,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,NCBIScientificName,,Cladosporium delicatulum,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,NCBITaxonRank,,species,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu25,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,NCBIID,,4751,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,NCBIScientificName,,Fungi,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,NCBITaxonRank,,kingdom,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu911,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,NCBIID,,105986,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,NCBIScientificName,,Kondoa aeria,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,NCBITaxonRank,,species,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu246,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,NCBIID,,5073,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,NCBIScientificName,,Penicillium,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu73,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,NCBIID,,147550,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,NCBIScientificName,,Sordariomycetes,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,NCBITaxonRank,,class,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu567,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,NCBIID,,5598,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,NCBIScientificName,,Alternaria,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1105,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,NCBIID,,5052,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,NCBIScientificName,,Aspergillus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu248,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,NCBIID,,40657,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,NCBIScientificName,,Plectosphaerella,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu1162,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,NCBIID,,112177,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,NCBIScientificName,,Arthrinium,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu129,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,sampleAccessionNumber,,SAMEA6663719,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,NCBIID,,798152,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,NCBIScientificName,,Pyrenochaetopsis leptospora,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,NCBITaxonRank,,species,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu127,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu165,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH_r1:Otu165,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
