occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,NCBIID,,1934498,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,NCBIScientificName,,Inquilinitermes inquilinus,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,originalScientificName,,Inquilinitermes_inquilinus,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_38:d25bb982bfd87b5654f91e5742b2fc9b868d2814,originalScientificNameConfidenceLevel,,0.03,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,NCBIID,,221724,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,NCBIScientificName,,Seculamonas ecuadoriensis,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,originalScientificName,,Seculamonas_ecuadoriensis,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_42:76f9e775bdad3d9ede6be88b43a568cfafaea732,originalScientificNameConfidenceLevel,,0.09,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,NCBIID,,143165,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,NCBIScientificName,,Sargassum natans,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,originalScientificName,,Sargassum_natans,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_62:0160b2952683c1efd3be2d164e1f1655c8e4381f,originalScientificNameConfidenceLevel,,0.06,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,NCBIID,,433413,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,NCBIScientificName,,Sellaphora lanceolata,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,originalScientificName,,Sellaphora_lanceolata,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_68:0ee009a3fa52cbafe794aa9c0343fafe3aa558f2,originalScientificNameConfidenceLevel,,0.11,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,NCBIID,,1403456,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,NCBIScientificName,,Acrochaetium catenulatum,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,originalScientificName,,Acrochaetium_catenulatum,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_94:c73b86bf0f9bb60fbb3da796543fc38b47a27f6a,originalScientificNameConfidenceLevel,,0.15,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,NCBIID,,265559,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,NCBIScientificName,,Navicula ramosissima,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,originalScientificName,,Navicula_ramosissima,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_96:d7681eb1c2d04ce601b49f3c9afdf74aa9f54bf8,originalScientificNameConfidenceLevel,,0.05,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,NCBIID,,41457,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,NCBIScientificName,,Skeletonema pseudocostatum,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,originalScientificName,,Skeletonema_pseudocostatum,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_100:00e0bb254ce58a02c60c594e81681e164caed6f2,originalScientificNameConfidenceLevel,,0.52,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,NCBIID,,451385,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,NCBIScientificName,,Acridotheres javanicus,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,originalScientificName,,Acridotheres_javanicus,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_106:039d6752154a38ffa74cb6adfaae9fc900e6f21f,originalScientificNameConfidenceLevel,,0.0,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,NCBIID,,1202772,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,NCBIScientificName,,Achlya hypogyna,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,originalScientificName,,Achlya_hypogyna,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_108:057de12070ae82e146469b2a4e2708f47a0a992a,originalScientificNameConfidenceLevel,,0.27,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,sampleAccessionNumber,,SAMEA6663953,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,NCBIID,,1220549,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,NCBIScientificName,,Amphibalanus improvisus,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,NCBITaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,originalScientificName,,Amphibalanus_improvisus,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,originalTaxonRank,,species,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_114:092f9b5802313ac9c2ba8777984d258e41ce17ef,originalScientificNameConfidenceLevel,,1.0,,,
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:ASV_126:10fe240c4e2986d687702beaad0a8b8fa68216bf,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
