occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_4:260d20041453d226d2dbfd84fb50489f70d1bafd,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_5:7bb9a2005c9cb37888b0847a0e9636e34c1de988,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_6:5c155ca8dc42252a43aa107c89f259d28446a828,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_7:19c652d6aaac34601e839de593b54ea3822ae6d5,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_8:b2ee58bc9603f38862801259724fca49394bbcb0,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_9:c2ad690c541a3bbbb46413aafde49a2956885fcf,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_10:7a0f0e9a76ed5d3fa9f765ff8b0140a6d88f9ab3,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,NCBIID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,NCBIScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,NCBITaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,fieldReplicateID,,no replicate,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,technicalReplicateID,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,originalScientificName,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,originalTaxonRank,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_11:da829038f132c0b5cdf4befab0904ee369561c0c,originalScientificNameConfidenceLevel,,,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_12:4cba4b01a0b7084e64f4d896c0d825a9b0fef37f,submergedTime,day,442,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_12:4cba4b01a0b7084e64f4d896c0d825a9b0fef37f,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_12:4cba4b01a0b7084e64f4d896c0d825a9b0fef37f,lowerLimitFilterSize,micrometer,38,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_12:4cba4b01a0b7084e64f4d896c0d825a9b0fef37f,sampleAccessionNumber,,SAMEA115160546,,,
ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r1:ASV_12:4cba4b01a0b7084e64f4d896c0d825a9b0fef37f,NCBIID,,,,,
